"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",8.15,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",8.17,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",9.31,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",9.31,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",9.31,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",9.31,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",9.31,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",9.32,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",9.32,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2016",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2017",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2018",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2019",0.61,
"GEO","PROTECTEDAREA","MARINE","PC_WATER","A","2020",0.61,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.7,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.47,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",4.92,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",5.2,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",5.3,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",5.43,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",5.46,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",5.46,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",5.63,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",5.63,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",5.64,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",5.64,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",5.64,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",5.64,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",5.64,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",5.64,
"IND","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",5.64,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.11,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2016",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2017",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2018",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2019",0.55,
"IND","PROTECTEDAREA","MARINE","PC_WATER","A","2020",0.55,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",11.03,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",11.03,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",11.04,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",11.06,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",11.59,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",11.74,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",11.98,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",12.15,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",12.15,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",12.15,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",12.15,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",12.16,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",12.17,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",12.17,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",12.17,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",12.17,
"IDN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",12.17,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.78,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.78,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.78,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.81,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.82,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.86,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2010",2.03,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2011",2.03,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2012",2.08,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2013",2.17,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2014",2.43,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2015",2.48,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2016",2.52,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2017",2.62,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2018",2.77,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2019",2.77,
"IDN","PROTECTEDAREA","MARINE","PC_WATER","A","2020",2.77,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",1.08,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.08,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",12.49,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",15.55,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",15.58,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",18.73,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",22.96,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",22.99,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",22.99,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",23.23,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",23.33,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",23.33,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",23.37,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",23.62,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",23.94,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",24.24,
"ISR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",24.24,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.02,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.03,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.03,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.03,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.03,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.03,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.03,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2016",0.03,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2017",0.03,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2018",0.03,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2019",0.03,
"ISR","PROTECTEDAREA","MARINE","PC_WATER","A","2020",0.03,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.98,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",1.82,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",2.4,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",2.42,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",2.6,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",2.6,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",3.05,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",3.05,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",3.51,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",3.51,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",3.51,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",3.51,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",3.54,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",3.54,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",3.54,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",3.54,
"KAZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",3.54,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",3.66,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",5.55,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",5.92,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",6.32,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",6.5,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",6.58,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",6.58,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",6.76,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",6.76,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",6.87,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",6.87,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",6.87,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",7.06,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",7.06,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",7.06,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",7.06,
"KGZ","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",7.06,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.92,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",4.8,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",6.41,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",6.45,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",14.55,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",17.87,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",17.95,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",17.95,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",17.95,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",17.95,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",17.95,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",17.95,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",17.95,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",17.95,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",17.95,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",17.95,
"LVA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",17.95,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.15,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.65,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2005",2.01,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2010",15.48,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2011",15.48,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2012",15.48,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2013",15.49,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2014",15.5,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2015",15.5,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2016",15.5,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2017",15.5,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2018",15.5,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2019",15.5,
"LVA","PROTECTEDAREA","MARINE","PC_WATER","A","2020",15.5,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.32,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",1.58,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",1.94,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",11.3,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",11.4,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",16.31,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",16.72,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",16.74,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",16.74,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",16.74,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",16.78,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",16.78,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",16.82,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",16.82,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",16.82,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",16.82,
"LTU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",16.82,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","1995",1.73,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2000",1.73,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2005",7.89,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2010",7.93,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2011",7.93,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2012",7.93,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2013",12.71,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2014",19.02,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2015",21.14,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2016",21.14,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2017",21.14,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2018",21.14,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2019",21.14,
"LTU","PROTECTEDAREA","MARINE","PC_WATER","A","2020",21.14,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.05,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0.05,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",0.05,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",5.44,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",7.69,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",11.95,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",15.52,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",16.03,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",20.91,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",20.91,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",20.91,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",20.91,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",20.91,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",20.96,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",20.96,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",20.96,
"MLT","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",20.96,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.02,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.02,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.02,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.02,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.24,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.24,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.24,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.24,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.24,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.24,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2016",7.04,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2017",7.04,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2018",7.63,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2019",7.63,
"MLT","PROTECTEDAREA","MARINE","PC_WATER","A","2020",7.63,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.01,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0.96,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",0.99,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",1.47,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",2.05,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",4.31,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",4.34,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",4.35,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",4.35,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",4.35,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",4.35,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",4.35,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",4.35,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",4.35,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",4.35,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",4.35,
"MDA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",4.35,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.02,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",3.95,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",4.7,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",4.71,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",7.28,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",15.76,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",17.88,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",18.82,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",19.32,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",19.33,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",19.33,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",20.69,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",20.73,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",20.77,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",21.68,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",21.68,
"PER","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",21.68,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.23,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.23,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.23,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.23,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.23,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.37,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.41,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.41,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.41,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.41,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.41,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2016",0.42,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2017",0.42,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2018",0.42,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2019",0.42,
"PER","PROTECTEDAREA","MARINE","PC_WATER","A","2020",0.42,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.15,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0.32,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",2.03,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",4.24,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",5.25,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",7.22,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",19.87,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",23.8,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",24.21,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",25.19,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",25.19,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",25.19,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",25.39,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",25.39,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",25.39,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",25.39,
"ROU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",25.39,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","1995",3.44,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2000",3.66,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2005",3.66,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2010",12.26,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2011",12.77,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2012",12.77,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2013",12.77,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2014",12.77,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2015",12.77,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2016",20.32,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2017",20.32,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2018",20.32,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2019",20.32,
"ROU","PROTECTEDAREA","MARINE","PC_WATER","A","2020",20.32,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",1.49,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.55,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",4.65,
"RUS","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",7.79,
